,id,title,adult,overview,original_language,popularity,release_date,vote_average,vote_count
9716,37627,The Little Prince,False,"Based on the story by Antoine deSaint-Exupery, this magical musical fable begins as a pilot (Richard Kiley) makes a forced landing on the barren Sahara Desert. He is befriended by a ""little"" prince from the planet Asteroid B-612. In the days that follow, the pilot learns of the small boy's history and planet-hopping journeys in which he met a King, a businessman, an historian, and a general. It isn't until he comes to Earth that the Little Prince learns the secrets of the importance of life from a Fox (Gene Wilder), a Snake (Bob Fosse), and the pilot.",en,10.352,1974-11-06,6.6,89
9717,749645,The Beta Test,False,"An engaged Hollywood agent receives a mysterious letter for an anonymous sexual encounter and becomes ensnared in a sinister world of lying, infidelity, and digital data.",en,8.756,2021-10-15,6.4,93
9718,586595,After Midnight,False,"Dealing with a girlfriend suddenly leaving is tough enough. But for Hank, heartbreak couldn’t have come at a worse time. There’s also a monster trying to break through his front door every night.",en,9.39,2019-09-11,5.7,73
9719,299969,"Marvel: 75 Years, From Pulp to Pop!",False,"In celebration of the publisher's 75th anniversary, the hour-long special will take a detailed look at the company's journey from fledgling comics publisher to multi-media juggernaut. Hosted by Emily VanCamp (S.H.I.E.L.D. Agent Sharon Carter), the documentary-style feature will include interviews with comic book icons, pop culture authorities, and Hollywood stars.  The special also promises an ""extraordinary peek into Marvel's future!"" Might Marvel release the first official footage from next year's Avengers: Age of Ultron or Ant-Man? If they do, you'll know about it here.",en,7.087,2014-11-04,6.8,55
9720,3177,Battle Royale II: Requiem,False,"It's three years after the events of the original Battle Royale, and Shuya Nanahara is now an internationally-known terrorist determined to bring down the government. His terrorist group, Wild Seven, stages an attack that levels several buildings in Tokyo on Christmas Day, killing 8000 people. In order for the government to study the benefits of ""teamwork"", the new students work in pairs, with their collars electronically linked so that if one of them is killed, the other dies as well. They must kill Nanahara in three days - or die.",ja,8.433,2003-07-05,5.0,349
9721,233,The Wanderers,False,The streets of the Bronx are owned by '60s youth gangs where the joy and pain of adolescence is lived. Philip Kaufman tells his take on the novel by Richard Price about the history of the Italian-American gang ‘The Wanderers.’,en,10.782,1979-07-13,7.1,137
9722,683641,Je suis Karl,False,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",de,13.363,2021-09-16,5.3,30
9723,592741,Up to You,False,"There is a man who has many sex slaves. Another man offers his wife as a sex slave to him and the slave owner agrees. He adds the man's wife to his stable. Alas, the husband comes to reverse his decision and takes his wife back. The reversal of the arrangement causes trauma.",ja,9.815,2018-10-13,7.0,4
9724,19273,Dr. Dolittle: Million Dollar Mutts,False,"Maya Dolittle can talk to animals. She gets discovered and Tiffany Monaco, a Hollywood star, brings her to L.A. to help her little puppy, who turns out to be a boy.",en,8.854,2009-04-08,5.9,89
9725,10258,The Madagascar Penguins in a Christmas Caper,False,"During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",en,11.434,2005-09-23,6.7,231
9726,524659,Crown Vic,False,"One memorable night in the life of veteran patrol officer Ray Mandel and his trainee, ambitious rookie cop Nick Holland in the LAPD's Olympic Division. With two cop killers on the loose and hunting for more targets, Mandel and Holland must contend with a city about to boil over, as well as Jack VanZandt, an unhinged rogue cop out for payback running wild in their patrol zone.",en,9.7,2019-11-01,6.1,127
9727,24580,The Quatermass Xperiment,False,"The first manned spacecraft, fired from an English launchpad, is first lost from radar, then roars back to Earth and crashes in a farmer's field, and is found to contain only one of the three men who took off in it; and he is unable to talk but appears to be undergoing a torturous physical and mental metamorphosis.",en,8.182,1955-08-26,6.6,140
9728,1694,Re-Animator,False,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.,en,10.681,1985-10-18,7.1,989
9729,400411,Satanic,False,"Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror.",en,10.688,2016-07-01,4.2,352
9730,282758,Doctor Who: The Runaway Bride,False,A young bride in the midst of her wedding finds herself mysteriously transported to the TARDIS. The Doctor must discover what her connection is with the Empress of the Racnoss's plan to destroy the world.,en,11.433,2006-12-25,7.8,193
9731,6415,Three Kings,False,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",en,11.432,1999-04-21,6.6,1641
9732,437626,Stockholm,False,"Based on the extraordinary true story of the European city’s 1973 bank heist and hostage crisis that was documented in the 1974 New Yorker article “The Bank Drama” by Daniel Lang. The events grasped the world’s attention when the hostages bonded with their captors and turned against the authorities, giving rise to the psychological phenomenon known as “Stockholm Syndrome.”",en,5.946,2019-04-12,5.9,290
9733,63193,Front of the Class,False,"""Front of the Class"" is based on the true story of Brad Cohen -- played in the movie by Jimmy Wolk -- who, after being challenged by Tourette's syndrome from a very young age, defies all odds to become a gifted teacher",en,10.933,2008-01-01,7.8,152
9734,11905,The Company of Wolves,False,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",en,10.431,1984-09-21,6.4,224
9735,10236,The Way We Were,False,"Two desperate people have a wonderful romance, but their political views and convictions drive them apart.",en,7.931,1973-10-17,6.9,364
9736,258152,Party Central,False,"Mike and Sulley are back at Monsters University for a fun-filled weekend with their Oozma Kappa fraternity brothers. The gang is throwing their first party, but no one’s showing up. Luckily for them, Mike and Sulley have come up with a plan to make sure “Party Central” is the most epic party the school has ever seen.",en,11.586,2014-02-20,6.8,215
9737,8766,Hellraiser: Bloodline,False,"In the 22nd century, a scientist attempts to right the wrong his ancestor created: the puzzle box that opens the gates of Hell and unleashes Pinhead and his Cenobite legions.",en,7.431,1996-03-08,5.3,377
9738,21453,Wicked City,False,"A peace treaty between the Earth and the Black World, a parallel universe of demons, is coming to an end. Two cops, Taki, a human male, and Maki, a female demon, are assigned to protect a diplomat who will help secure another treaty. A radical group of demons from the Black World are out to assassinate the diplomat and prevent the treaty; only the bond that forms between the two cops can save the Earth from destruction.",ja,10.18,1987-04-19,6.8,134
9739,13150,Pride and Glory,False,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",en,11.382,2008-09-09,6.4,703
9740,11091,Riding in Cars with Boys,False,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.",en,10.431,2001-10-19,6.8,377
